Date	Time	SubjectID	BuildTestID	EPrimeTemplateID	ExperimentNameShort	PatternNumber	RunInPeriod	PatternChoiceOrder	ThePattern	PatternLength	RT	CRESP	IncorrRT	IncorrResp	CurPatternElementNum	CurTargetKey	TotalElementNum	SequenceNum	TimeOnSequence	OptionA	OptionB	OptionC	OptionD	StimVersion	Volume	PresOrder
4/4/2023	1:24:12 PM	KRD	42	34	Antelopes	3	False	ABCD	2	1	447	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	20	20	15353	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	1342
4/4/2023	1:24:13 PM	KRD	42	34	Antelopes	3	False	ABCD	2	1	496	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	21	21	16185	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	4213
4/4/2023	1:24:14 PM	KRD	42	34	Antelopes	3	False	ABCD	2	1	461	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	22	22	16983	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	1423
4/4/2023	1:24:15 PM	KRD	42	34	Antelopes	3	False	ABCD	2	1	431	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	23	23	17704	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	1234
4/4/2023	1:24:15 PM	KRD	42	34	Antelopes	3	False	ABCD	2	1	413	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	24	24	18447	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	4123
4/4/2023	1:24:16 PM	KRD	42	34	Antelopes	3	False	ABCD	2	1	447	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	25	25	19179	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	1234
4/4/2023	1:24:17 PM	KRD	42	34	Antelopes	3	False	ABCD	2	1	446	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	26	26	19982	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//triangle.bmp	StandardReadMap	-1000	2341
4/4/2023	1:24:17 PM	KRD	42	34	Antelopes	3	False	ABCD	2	1	446	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	27	27	20108	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	3412
4/4/2023	1:24:24 PM	KRD	42	34	Antelopes	4	True	ABCD	31	2	1095	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	1	1	1303	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//triangle.bmp	StandardReadMap	-1000	2341
4/4/2023	1:24:25 PM	KRD	42	34	Antelopes	4	True	ABCD	31	2	746	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	2	1	2434	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	3412
4/4/2023	1:24:26 PM	KRD	42	34	Antelopes	4	True	ABCD	31	2	697	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	3	2	3449	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	4312
4/4/2023	1:24:27 PM	KRD	42	34	Antelopes	4	True	ABCD	31	2	612	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	4	2	4374	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	StandardReadMap	-1000	2431
4/4/2023	1:24:28 PM	KRD	42	34	Antelopes	4	True	ABCD	31	2	763	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	5	3	5457	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	4312
4/4/2023	1:24:29 PM	KRD	42	34	Antelopes	4	True	ABCD	31	2	513	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	6	3	6291	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	StandardReadMap	-1000	2431
4/4/2023	1:24:34 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	680	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	1	1	874	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	4312
4/4/2023	1:24:34 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	581	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	2	1	1755	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	3412
4/4/2023	1:24:35 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	481	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	3	2	2587	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//triangle.bmp	StandardReadMap	-1000	2341
4/4/2023	1:24:36 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	631	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	4	2	3514	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	2314
4/4/2023	1:24:37 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	913	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	5	3	4765	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	3142
4/4/2023	1:24:38 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	597	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	6	3	5680	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	2314
4/4/2023	1:24:39 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	713	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	7	4	6696	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	3142
4/4/2023	1:24:40 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	562	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	8	4	7571	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	4213
4/4/2023	1:24:41 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	464	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	9	5	8340	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	3142
4/4/2023	1:24:42 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	513	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	10	5	9172	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	3124
4/4/2023	1:24:43 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	447	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	11	6	9988	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	StandardReadMap	-1000	2431
4/4/2023	1:24:44 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	844	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	12	6	11179	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	1243
4/4/2023	1:24:45 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	564	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	13	7	12084	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	StandardReadMap	-1000	2431
4/4/2023	1:24:46 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	496	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	14	7	12892	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	3124
4/4/2023	1:24:46 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	664	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	15	8	13858	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	1243
4/4/2023	1:24:47 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	614	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	16	8	14811	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	2143
4/4/2023	1:24:48 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	531	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	17	9	15675	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	1432
4/4/2023	1:24:49 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	413	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	18	9	16418	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	4132
4/4/2023	1:24:50 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	580	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	19	10	17287	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	4123
4/4/2023	1:24:51 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	613	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	20	10	18236	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	2413
4/4/2023	1:24:52 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	531	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	21	11	19117	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	1324
4/4/2023	1:24:52 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	431	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	22	11	19867	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	1342
4/4/2023	1:24:53 PM	KRD	42	34	Antelopes	4	False	ABCD	31	2	431	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	23	12	20001	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	2134
4/4/2023	1:24:58 PM	KRD	42	34	Antelopes	5	True	ABCD	3	1	896	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	1	1	1100	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	4123
4/4/2023	1:24:59 PM	KRD	42	34	Antelopes	5	True	ABCD	3	1	747	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	2	2	2149	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	3412
4/4/2023	1:24:59 PM	KRD	42	34	Antelopes	5	True	ABCD	3	1	546	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	3	3	3096	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	2134
4/4/2023	1:25:05 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	812	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	1	1	1000	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	StandardReadMap	-1000	3421
4/4/2023	1:25:06 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	762	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	2	2	2070	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	1342
4/4/2023	1:25:07 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	563	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	3	3	2930	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	StandardReadMap	-1000	3421
4/4/2023	1:25:08 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	363	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	4	4	3612	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	4213
4/4/2023	1:25:09 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	347	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	5	5	4282	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	StandardReadMap	-1000	4231
4/4/2023	1:25:09 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	531	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	6	6	5163	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	3142
4/4/2023	1:25:10 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	397	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	7	7	5946	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	1423
4/4/2023	1:25:11 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	464	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	8	8	6727	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	StandardReadMap	-1000	4231
4/4/2023	1:25:12 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	530	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	9	9	7608	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	3142
4/4/2023	1:25:13 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	530	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	10	10	8474	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	1342
4/4/2023	1:25:14 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	496	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	11	11	9338	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	1423
4/4/2023	1:25:15 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	513	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	12	12	10197	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	2314
4/4/2023	1:25:15 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	465	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	13	13	10984	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	StandardReadMap	-1000	4231
4/4/2023	1:25:16 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	479	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	14	14	11761	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	4213
4/4/2023	1:25:17 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	746	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	15	15	12809	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	1324
4/4/2023	1:25:18 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	412	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	16	16	13540	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	4213
4/4/2023	1:25:19 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	547	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	17	17	14427	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	2134
4/4/2023	1:25:19 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	380	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	18	18	15137	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	1342
4/4/2023	1:25:20 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	579	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	19	19	16052	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	StandardReadMap	-1000	3421
4/4/2023	1:25:21 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	613	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	20	20	17004	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	4213
4/4/2023	1:25:22 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	447	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	21	21	17754	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	2134
4/4/2023	1:25:23 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	398	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	22	22	18468	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	4213
4/4/2023	1:25:24 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	496	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	23	23	19245	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	StandardReadMap	-1000	3421
4/4/2023	1:25:24 PM	KRD	42	34	Antelopes	5	False	ABCD	3	1	547	resources//stimuli//Antelopes//circle.bmp	0	NA	1	C	24	24	20126	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	2134
4/4/2023	1:25:30 PM	KRD	42	34	Antelopes	6	True	ABCD	21	2	1111	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	1	1	1319	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	4312
4/4/2023	1:25:31 PM	KRD	42	34	Antelopes	6	True	ABCD	21	2	763	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	2	1	2401	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	1432
4/4/2023	1:25:31 PM	KRD	42	34	Antelopes	6	True	ABCD	21	2	530	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	3	2	3248	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	StandardReadMap	-1000	4321
4/4/2023	1:25:32 PM	KRD	42	34	Antelopes	6	True	ABCD	21	2	530	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	4	2	4130	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	2143
4/4/2023	1:25:34 PM	KRD	42	34	Antelopes	6	True	ABCD	21	2	1096	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	5	3	5529	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	2134
4/4/2023	1:25:35 PM	KRD	42	34	Antelopes	6	True	ABCD	21	2	762	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	6	3	6636	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	3214
4/4/2023	1:25:40 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	830	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	1	1	1024	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//star.bmp	StandardReadMap	-1000	2314
4/4/2023	1:25:41 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	646	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	2	1	1982	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//triangle.bmp	StandardReadMap	-1000	2341
4/4/2023	1:25:42 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	498	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	3	2	2816	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	2413
4/4/2023	1:25:43 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	529	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	4	2	3662	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//triangle.bmp	StandardReadMap	-1000	3241
4/4/2023	1:25:44 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	630	resources//stimuli//Antelopes//square.bmp	0	NA	1	B	5	3	4599	resources//stimuli//Antelopes//square.bmp	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	StandardReadMap	-1000	2413
4/4/2023	1:25:45 PM	KRD	42	34	Antelopes	6	False	ABCD	21	2	846	resources//stimuli//Antelopes//triangle.bmp	0	NA	2	A	6	3	5780	resources//stimuli//Antelopes//star.bmp	resources//stimuli//Antelopes//triangle.bmp	resources//stimuli//Antelopes//circle.bmp	resources//stimuli//Antelopes//square.bmp	StandardReadMap	-1000	4132
